timestamp,cpu_usage,ram_usage,disk_usage,net_sent,net_recv,process_count,uptime_seconds,label
2026-03-03 14:33:13.206308,3.1,83.0,14.8,20519662,51821205,323,1103900.4099981785,0
2026-03-03 14:33:18.224076,3.9,83.1,14.8,20536147,51837991,323,1103905.4220776558,0
2026-03-03 14:33:23.235485,2.9,83.0,14.8,20574384,51857618,322,1103910.4297206402,0
2026-03-03 14:33:28.242579,12.1,83.0,14.8,20577569,51858385,322,1103915.4433760643,0
2026-03-03 14:33:33.258065,10.0,83.1,14.8,20580941,51859958,320,1103920.4541995525,0
2026-03-03 14:33:38.267539,1.2,83.1,14.8,20583932,51860466,320,1103925.4664754868,0
2026-03-03 14:33:43.281081,17.0,85.0,14.8,20622724,51904971,322,1103930.4855570793,0
2026-03-03 14:33:48.303112,10.0,85.2,14.8,20634284,51909188,323,1103935.5097177029,0
2026-03-03 14:33:53.324920,8.3,87.3,14.8,20774308,52072101,322,1103940.5267152786,0
2026-03-03 14:33:58.346972,16.0,87.5,14.8,21097337,52730311,322,1103945.5657048225,0
2026-03-03 14:34:03.391006,14.0,88.5,14.8,21156513,53818190,321,1103950.5989713669,0
2026-03-03 14:34:08.415647,8.1,88.7,14.8,21174179,53843240,321,1103955.619591236,0
2026-03-03 14:34:13.434813,5.1,88.3,14.8,21182724,53849885,320,1103960.6424541473,0
2026-03-03 14:34:18.456745,11.8,88.5,14.8,21186349,53851087,320,1103965.6689498425,0
2026-03-03 14:34:23.484418,13.7,88.4,14.8,21196201,53867639,321,1103970.6929469109,0
2026-03-03 14:34:28.507244,18.8,88.8,14.8,21224271,53879911,321,1103975.7162115574,0
2026-03-03 14:34:33.534245,18.3,88.8,14.8,21261961,53899533,320,1103980.7422893047,0
2026-03-03 14:34:38.560082,6.8,88.9,14.8,21273686,53973956,320,1103985.76669693,0
2026-03-03 14:34:43.582825,9.4,88.6,14.8,21282669,53981381,320,1103990.8089854717,0
2026-03-03 14:34:48.628329,6.5,88.1,14.8,21300894,53988285,320,1103995.8344106674,0
2026-03-03 14:34:53.650912,15.6,88.1,14.8,21310612,53998700,321,1104000.8549950123,0
2026-03-03 14:34:58.673314,7.5,88.0,14.8,21314294,54000256,321,1104005.8767733574,0
2026-03-03 14:35:03.694123,6.5,88.1,14.8,21318484,54002379,323,1104010.8996005058,0
2026-03-03 14:35:08.717020,7.7,88.1,14.8,21322149,54003676,322,1104015.9272375107,0
2026-03-03 14:35:13.744236,7.3,88.4,14.8,21329911,54008671,322,1104020.9484767914,0
2026-03-03 14:35:18.764502,6.2,88.0,14.8,21333770,54010198,322,1104025.970548153,0
2026-03-03 14:35:23.785451,29.9,88.2,14.8,21341035,54015107,322,1104030.9914553165,0
2026-03-03 14:35:28.806872,6.8,87.8,14.8,21344736,54016658,321,1104036.0158352852,0
2026-03-03 14:35:33.832291,10.1,87.4,14.8,21356920,54023054,321,1104041.0406796932,0
2026-03-03 14:35:38.859468,7.4,87.3,14.8,21361012,54024504,321,1104046.06482625,0
2026-03-03 14:35:43.881675,19.5,88.1,14.8,21376606,54035888,321,1104051.0995547771,0
2026-03-03 14:35:48.919356,8.8,88.1,14.8,21389960,54044637,321,1104056.1531054974,0
2026-03-03 14:35:53.975909,17.9,87.6,14.8,21400106,54053433,321,1104061.1819074154,0
2026-03-03 14:35:58.997535,4.9,86.4,14.8,21607414,56667864,322,1104066.2121255398,0
2026-03-03 14:36:04.027604,7.8,86.2,14.8,21657852,56675058,322,1104071.2348053455,0
2026-03-03 14:36:09.049034,16.0,86.1,14.8,21703838,57078677,322,1104076.2548918724,0
2026-03-03 14:36:14.070706,14.0,87.1,14.8,21947886,58996003,322,1104081.2716596127,0
2026-03-03 14:36:19.085711,3.4,87.6,14.8,22004758,60073970,322,1104086.2886943817,0
2026-03-03 14:36:24.103882,6.0,87.3,14.8,22141917,60092925,321,1104091.309850216,0
2026-03-03 14:36:29.125150,5.2,87.2,14.8,22148717,60094312,319,1104096.32563591,0
2026-03-03 14:36:34.138388,8.3,87.5,14.8,22173282,60101867,319,1104101.3403995037,0
2026-03-03 14:36:39.155791,19.2,86.4,14.8,22176310,60102463,319,1104106.357509613,0
2026-03-03 14:36:44.171984,13.3,86.2,14.8,22193308,60118067,319,1104111.3831236362,0
2026-03-03 14:36:49.202581,1.8,86.0,14.8,22203052,60119784,318,1104116.4089312553,0
2026-03-03 14:36:54.222879,1.8,85.7,14.8,22206078,60120398,318,1104121.423079729,0
2026-03-03 14:36:59.237359,4.1,85.7,14.8,22210278,60122514,318,1104126.4396300316,0
2026-03-03 14:37:04.253565,11.4,87.9,14.8,22241927,60156354,320,1104131.4595530033,0
2026-03-03 14:37:09.273618,9.0,87.8,14.8,22254204,60166479,320,1104136.4799089432,0
2026-03-03 14:37:14.297042,12.7,88.2,14.8,22373285,60564648,320,1104141.5085000992,0
2026-03-03 14:37:19.330632,12.3,87.8,14.8,22435258,60572099,320,1104146.5367650986,0
2026-03-03 14:37:24.352362,21.6,87.4,14.8,22447993,60585309,320,1104151.5582020283,0
2026-03-03 14:37:29.373770,3.0,87.2,14.8,22461720,60587882,320,1104156.5836291313,0
2026-03-03 14:37:34.399466,11.6,85.8,14.8,22476797,60594003,318,1104161.612140894,0
2026-03-03 14:37:39.429947,3.1,85.7,14.8,22499520,60600843,318,1104166.63265419,0
2026-03-03 14:37:44.446612,16.8,86.0,14.8,22557120,60759443,319,1104171.6810276508,0
2026-03-03 14:37:49.502732,12.6,86.7,14.8,22778685,60959742,320,1104176.710410118,0
2026-03-03 14:37:54.524360,8.5,86.7,14.8,22783715,60961032,320,1104181.7397170067,0
2026-03-03 14:37:59.557598,3.6,86.7,14.8,22790473,60962919,320,1104186.7663724422,0
2026-03-03 14:38:04.585922,22.2,87.1,14.8,22812152,60973164,322,1104191.7940585613,0
2026-03-03 14:38:09.609317,11.5,87.4,14.8,22959424,60996464,322,1104196.8157055378,0
2026-03-03 14:38:14.630791,19.5,87.4,14.8,23075999,61985266,324,1104201.8374388218,0
2026-03-03 14:38:19.652937,12.1,87.9,14.8,23080756,61992387,324,1104206.8495864868,0
2026-03-03 14:38:24.663025,9.2,87.0,14.8,23087460,61996896,324,1104211.8613862991,0
2026-03-03 14:38:29.674189,16.3,86.3,14.8,23100332,62004598,324,1104216.869683981,0
2026-03-03 14:38:34.682440,4.6,86.0,14.8,23118038,62019390,322,1104221.8886344433,0
2026-03-03 14:38:39.702336,12.7,86.1,14.8,23122551,62021392,322,1104226.8975374699,0
2026-03-03 14:38:44.710518,12.4,85.7,14.8,23138033,62039355,322,1104231.9048354626,0
2026-03-03 14:38:49.717585,7.8,87.7,14.8,23171116,62058777,322,1104236.9206666946,0
2026-03-03 14:38:54.735350,7.4,87.3,14.8,23180124,62066064,322,1104241.9429097176,0
2026-03-03 14:38:59.759412,6.9,87.7,14.8,23220007,62084913,323,1104246.9637393951,0
2026-03-03 14:39:04.778318,29.5,89.0,14.8,23235132,62091881,323,1104251.9834115505,0
2026-03-03 14:39:09.799397,12.5,88.4,14.8,23246008,62128313,323,1104257.008601427,0
2026-03-03 14:39:14.826840,10.8,88.5,14.8,23267908,62143955,323,1104262.032933712,0
2026-03-03 14:39:19.848600,26.9,88.5,14.8,23272194,62146219,323,1104267.0593020916,0
2026-03-03 14:39:24.873100,1.8,88.6,14.8,23275475,62147556,323,1104272.0763847828,0
2026-03-03 14:39:29.890248,3.8,88.3,14.8,23278827,62148455,322,1104277.0904669762,0
2026-03-03 14:39:34.906204,6.8,88.2,14.8,23282320,62149997,321,1104282.1167681217,0
2026-03-03 14:39:39.931123,7.8,88.0,14.8,23298281,62240684,321,1104287.1528024673,0
2026-03-03 14:39:44.972909,4.6,88.0,14.8,23314410,62264119,321,1104292.192586422,0
2026-03-03 14:39:50.010844,4.2,87.8,14.8,23324550,62272756,320,1104297.2119066715,0
2026-03-03 14:39:55.026431,10.7,87.9,14.8,23327519,62273344,320,1104302.2290985584,0
2026-03-03 14:40:00.043256,5.4,87.7,14.8,23331772,62275449,320,1104307.2565932274,0
2026-03-03 14:40:05.075422,4.5,87.7,14.8,23334979,62276654,319,1104312.2775790691,0
2026-03-03 14:40:10.090866,2.3,87.6,14.8,23339107,62278454,319,1104317.2957472801,0
2026-03-03 14:40:15.109613,4.3,88.0,14.8,23399924,62300345,321,1104322.3189532757,0
2026-03-03 14:40:20.134849,7.2,87.4,14.8,23402910,62300905,321,1104327.335635662,0
2026-03-03 14:40:25.150469,4.2,88.1,14.8,23406386,62302161,321,1104332.346092701,0
2026-03-03 14:40:30.160030,10.1,88.3,14.8,23433930,62343989,321,1104337.3573777676,0
2026-03-03 14:40:35.170476,24.7,87.8,14.8,23437383,62345395,325,1104342.3698079586,0
2026-03-03 14:40:40.182489,10.8,88.0,14.8,23440453,62346082,325,1104347.3862261772,0
2026-03-03 14:40:45.201876,22.6,87.7,14.8,23474683,62358802,322,1104352.4070751667,0
2026-03-03 14:40:50.221767,3.5,87.5,14.8,23482234,62365329,322,1104357.42376256,0
2026-03-03 14:40:55.243601,2.6,86.3,14.8,23487762,62366403,322,1104362.4486937523,0
2026-03-03 14:41:00.268367,3.9,86.4,14.8,23518000,62395528,323,1104367.4716598988,0
2026-03-03 14:41:05.285690,1.9,86.3,14.8,23526326,62408063,323,1104372.4926445484,0
2026-03-03 14:41:10.306915,4.5,86.2,14.8,23530663,62410067,323,1104377.517150879,0
2026-03-03 14:41:15.331114,3.1,85.7,14.8,23557397,62429607,321,1104382.5402412415,0
2026-03-03 14:41:20.354722,2.3,85.5,14.8,23560458,62430415,319,1104387.5613954067,0
2026-03-03 14:41:25.380074,7.2,86.7,14.8,23584709,62462265,320,1104392.5878603458,0
2026-03-03 14:41:30.403538,17.7,87.9,14.8,23611224,62503568,320,1104397.6168904305,0
2026-03-03 14:41:35.432219,8.5,87.2,14.8,23614893,62505277,320,1104402.6485261917,0
2026-03-03 14:41:40.465630,4.8,87.4,14.8,23623425,62521481,320,1104407.6715393066,0
2026-03-03 14:41:45.491234,14.3,87.2,14.8,23626760,62522700,320,1104412.7032177448,0
2026-03-03 14:41:50.517729,7.6,87.3,14.8,23630956,62524359,320,1104417.7234892845,0
2026-03-03 14:41:55.537736,11.8,87.4,14.8,23634091,62525110,320,1104422.7671000957,0
2026-03-03 14:42:00.585763,5.2,87.6,14.8,23643451,62532987,319,1104427.7891469002,0
2026-03-03 14:42:05.608254,4.7,87.6,14.8,23646781,62534008,319,1104432.8179073334,0
2026-03-03 14:42:10.634762,9.6,88.0,14.8,23652837,62538375,320,1104437.8411738873,0
2026-03-03 14:42:15.655768,11.1,88.0,14.8,23676518,62555502,319,1104442.8560168743,0
2026-03-03 14:42:20.669782,13.5,88.0,14.8,23681301,62558397,319,1104447.8888726234,0
2026-03-03 14:42:25.707338,13.5,88.1,14.8,23699881,62636768,319,1104452.9217629433,0
2026-03-03 14:42:30.740782,4.5,88.0,14.8,23715684,62693215,318,1104457.9460554123,0
2026-03-03 14:42:35.760811,7.8,88.0,14.8,23720085,62695782,318,1104462.9729390144,0
2026-03-03 14:42:40.786297,10.6,88.0,14.8,23745561,62708979,318,1104467.9983654022,0
2026-03-03 14:42:45.814655,15.2,87.9,14.8,23749341,62710682,318,1104473.0499734879,0
2026-03-03 14:42:50.866348,11.2,87.5,14.8,23755295,62713893,319,1104478.0860123634,0
2026-03-03 14:42:55.906244,8.1,87.3,14.8,23760577,62717767,319,1104483.1117932796,0
2026-03-03 14:43:00.931267,8.8,87.1,14.8,23791010,62736507,319,1104488.1385769844,0
2026-03-03 14:43:05.953830,16.9,87.3,14.8,23808529,62741318,319,1104493.1604561806,0
2026-03-03 14:43:10.981387,16.7,87.4,14.8,23820434,62743444,319,1104498.215928793,0
2026-03-03 14:43:16.036958,11.5,87.5,14.8,23845767,62758459,319,1104503.2583236694,0
2026-03-03 14:43:21.079600,33.5,87.4,14.8,23850637,62761782,319,1104508.2848808765,0
2026-03-03 14:43:26.099098,7.0,87.1,14.8,23856198,62765323,319,1104513.301295042,0
2026-03-03 14:43:31.121374,6.8,87.4,14.8,23866566,62773458,320,1104518.3214025497,0
2026-03-03 14:43:36.141031,9.1,87.6,14.8,23878797,62784808,320,1104523.353360653,0
2026-03-03 14:43:41.176278,10.0,87.5,14.8,23881911,62785571,320,1104528.3819773197,0
2026-03-03 14:43:46.201924,17.6,87.5,14.8,23885531,62787273,320,1104533.413184166,0
2026-03-03 14:43:51.229195,3.6,87.7,14.8,23889477,62789429,320,1104538.4431996346,0
2026-03-03 14:43:56.262805,2.3,87.7,14.8,23896030,62791082,319,1104543.4872641563,0
2026-03-03 14:44:01.312052,15.3,87.9,14.8,23905263,62800540,319,1104548.51678586,0
2026-03-03 14:44:06.342435,15.8,87.9,14.8,23913436,62805217,318,1104553.5476756096,0
2026-03-03 14:44:11.361753,16.2,88.2,14.8,23917515,62806961,319,1104558.5707845688,0
2026-03-03 14:44:16.387217,5.9,88.2,14.8,23938279,62818129,319,1104563.5966279507,0
2026-03-03 14:44:21.410657,1.9,87.8,14.8,23941595,62819006,319,1104568.611397028,0
2026-03-03 14:44:26.424230,8.8,86.8,14.8,23944439,62819686,319,1104573.6355953217,0
2026-03-03 14:44:31.451511,18.2,87.0,14.8,23948297,62821397,319,1104578.6594631672,0
2026-03-03 14:44:36.476683,16.7,87.0,14.8,23951968,62823101,319,1104583.695658207,0
2026-03-03 14:44:41.511619,18.6,87.5,14.8,23961676,62896592,320,1104588.725704193,0
2026-03-03 14:44:46.540799,28.1,87.8,14.8,23971486,62907650,320,1104593.760165453,0
2026-03-03 14:44:51.578442,19.7,87.9,14.8,23975135,62909128,320,1104598.78753376,0
2026-03-03 14:44:56.607137,15.6,87.1,14.8,23978190,62909875,320,1104603.8188376427,0
2026-03-03 14:45:01.638212,17.5,87.3,14.8,23981865,62911384,320,1104608.8486993313,0
2026-03-03 14:45:06.665069,28.9,87.4,14.8,23984931,62912661,320,1104613.8717300892,0
2026-03-03 14:45:11.688139,7.8,87.3,14.8,23990387,62915634,318,1104618.8945002556,0
2026-03-03 14:45:16.709566,18.6,87.5,14.8,24005860,62924788,319,1104623.9411828518,0
2026-03-03 14:45:21.761961,16.9,86.3,14.8,24009648,62925878,319,1104628.980736971,0
2026-03-03 14:45:26.799852,2.9,86.2,14.8,24014009,62928681,319,1104634.0053155422,0
2026-03-03 14:45:31.823556,16.9,86.4,14.8,24017254,62929628,319,1104639.0424757004,0
2026-03-03 14:45:36.857088,21.7,86.6,14.8,24021398,62932514,319,1104644.0639743805,0
2026-03-03 14:45:41.881101,12.1,86.1,14.8,24025090,62934072,319,1104649.0989699364,0
2026-03-03 14:45:46.916180,21.2,86.4,14.8,24031111,62938904,319,1104654.126866579,0
2026-03-03 14:45:51.942122,11.9,86.4,14.8,24034590,62939943,319,1104659.1577174664,0
2026-03-03 14:45:56.975419,12.1,86.4,14.8,24037470,62940370,319,1104664.1963920593,0
2026-03-03 14:46:02.014774,23.4,86.6,14.8,24040971,62941730,319,1104669.217378378,0
2026-03-03 14:46:07.032734,1.8,86.3,14.8,24045324,62944992,319,1104674.2353749275,0
2026-03-03 14:46:12.050492,4.3,86.1,14.8,24049072,62946764,319,1104679.2587919235,0
2026-03-03 14:46:17.078229,10.6,86.5,14.8,24076288,62968628,320,1104684.2846729755,0
2026-03-03 14:46:22.099702,6.5,86.5,14.8,24079457,62969487,320,1104689.3106262684,0
2026-03-03 14:46:27.127196,16.7,86.7,14.8,24082597,62970524,320,1104694.3454742432,0
2026-03-03 14:46:32.165778,13.2,86.6,14.8,24086263,62972776,320,1104699.3729145527,0
2026-03-03 14:46:37.188174,14.6,86.7,14.8,24094863,62979151,320,1104704.398311615,0
2026-03-03 14:46:42.216024,12.1,86.5,14.8,24099791,62982067,320,1104709.4238722324,0
2026-03-03 14:46:47.238294,16.2,86.7,14.8,24111877,63026687,320,1104714.4597921371,0
2026-03-03 14:46:52.276372,19.5,86.9,14.8,24116149,63028729,320,1104719.489844799,0
2026-03-03 14:46:57.307159,12.8,86.5,14.8,24121537,63032362,320,1104724.5204725266,0
2026-03-03 14:47:02.337582,15.6,86.7,14.8,24125464,63034631,320,1104729.551491499,0
2026-03-03 14:47:07.368361,22.7,86.9,14.8,24128950,63036221,319,1104734.5684297085,0
2026-03-03 14:47:12.382426,16.4,86.5,14.8,24132379,63037030,319,1104739.5900223255,0
2026-03-03 14:47:17.407207,11.9,86.7,14.8,24146722,63044952,319,1104744.620682478,0
2026-03-03 14:47:22.442813,12.1,86.6,14.8,24150554,63046765,319,1104749.6545519829,0
2026-03-03 14:47:27.472215,9.7,86.8,14.8,24156123,63055974,319,1104754.6897690296,0
2026-03-03 14:47:32.507748,15.1,87.2,14.8,24166697,63061276,319,1104759.7101368904,0
2026-03-03 14:47:37.524429,3.0,86.9,14.8,24170041,63062646,318,1104764.7312631607,0
2026-03-03 14:47:42.546817,9.2,87.1,14.8,24181417,63069998,319,1104769.7596058846,0
2026-03-03 14:47:47.577503,5.8,86.6,14.8,24185020,63071622,318,1104774.7875900269,0
2026-03-03 14:47:52.605216,27.0,86.7,14.8,24188295,63072704,318,1104779.8266830444,0
2026-03-03 14:47:57.644617,9.9,86.7,14.8,24191322,63073454,318,1104784.8583099842,0
2026-03-03 14:48:02.677346,14.0,86.7,14.8,24195463,63075640,318,1104789.8952095509,0
2026-03-03 14:48:07.718020,10.2,87.1,14.8,24198565,63077287,318,1104794.9335775375,0
2026-03-03 14:48:12.757482,14.1,86.8,14.8,24206188,63081278,318,1104799.9647450447,0
2026-03-03 14:48:17.784079,2.8,86.8,14.8,24221272,63090586,318,1104804.990260601,0
2026-03-03 14:48:22.804183,10.4,86.8,14.8,24224633,63091713,318,1104810.0092272758,0
2026-03-03 14:48:27.823621,10.2,86.8,14.8,24232043,63097609,318,1104815.031564474,0
2026-03-03 14:48:32.845848,2.8,86.9,14.8,24235580,63099184,319,1104820.0514745712,0
2026-03-03 14:48:37.865875,8.7,86.8,14.8,24238991,63100553,319,1104825.0732617378,0
2026-03-03 14:48:42.887987,5.2,86.6,14.8,24242046,63101302,318,1104830.09475708,0
2026-03-03 14:48:47.915016,6.4,86.6,14.8,24245252,63102430,318,1104835.1177277565,0
2026-03-03 14:48:52.931784,5.8,86.6,14.8,24248565,63104026,318,1104840.1362495422,0
2026-03-03 14:48:57.950031,10.6,87.2,14.8,24288558,63418010,321,1104845.1577692032,0
2026-03-03 14:49:02.977263,2.0,87.0,14.8,24298584,63426703,320,1104850.179774046,0
2026-03-03 14:49:07.993990,2.9,86.9,14.8,24301748,63428063,320,1104855.195126772,0
2026-03-03 14:49:13.009406,5.8,86.9,14.8,24304701,63428572,320,1104860.2201428413,0
2026-03-03 14:49:18.038958,1.9,86.9,14.8,24348761,63467533,320,1104865.2406430244,0
2026-03-03 14:49:23.056219,17.1,87.1,14.8,24352350,63469694,320,1104870.2591581345,0
2026-03-03 14:49:28.078357,7.0,86.8,14.8,24355297,63470474,319,1104875.2803521156,0
2026-03-03 14:49:33.100997,2.8,86.9,14.8,24359386,63472134,320,1104880.3017644882,0
2026-03-03 14:49:38.122485,15.1,86.8,14.8,24362689,63473575,320,1104885.3406608105,0
2026-03-03 14:49:43.158299,8.8,86.9,14.8,24373313,63555102,320,1104890.3683652878,0
2026-03-03 14:49:48.184024,14.0,86.6,14.8,24379547,63560126,319,1104895.3898739815,0
2026-03-03 14:49:53.209684,14.6,86.8,14.8,24382575,63560833,319,1104900.411859274,0
2026-03-03 14:49:58.226259,3.5,86.8,14.8,24386102,63562147,319,1104905.438439846,0
2026-03-03 14:50:03.257284,6.7,86.6,14.8,24391229,63564886,318,1104910.4546973705,0
2026-03-03 14:50:08.267866,3.2,86.6,14.8,24394768,63566508,318,1104915.4741325378,0
2026-03-03 14:50:13.290076,7.0,86.0,14.8,24416155,63581579,318,1104920.4898860455,0
2026-03-03 14:50:18.303937,5.5,86.0,14.8,24430490,63588867,318,1104925.516412735,0
2026-03-03 14:50:23.337538,9.4,85.8,14.8,24433845,63589464,318,1104930.5447568893,0
2026-03-03 14:50:28.364316,7.7,85.8,14.8,24438787,63593162,318,1104935.570807457,0
2026-03-03 14:50:33.388840,9.6,86.0,14.8,24442183,63594154,318,1104940.5995807648,0
2026-03-03 14:50:38.415744,26.8,86.2,14.8,24538551,64088114,320,1104945.6221339703,0
2026-03-03 14:50:43.438820,26.0,86.4,14.8,24609809,64099592,320,1104950.646520853,0
2026-03-03 14:50:48.462581,11.0,86.3,14.8,24613692,64101917,320,1104955.67303586,0
2026-03-03 14:50:53.488849,10.3,86.1,14.8,24622737,64109077,320,1104960.6924693584,0
2026-03-03 14:50:58.507697,9.4,85.6,14.8,24638240,64127691,320,1104965.7083845139,0
2026-03-03 14:51:03.523310,8.5,85.6,14.8,24641525,64128640,320,1104970.728913784,0
2026-03-03 14:51:08.543692,5.8,85.4,14.8,24644369,64129252,319,1104975.7462892532,0
2026-03-03 14:51:13.560170,1.4,85.4,14.8,24648054,64130687,319,1104980.7670724392,0
2026-03-03 14:51:18.583678,3.0,85.4,14.8,24673272,64148699,319,1104985.788848877,0
2026-03-03 14:51:23.602987,3.8,85.1,14.8,24676476,64149957,318,1104990.8049719334,0
2026-03-03 14:51:28.620611,3.2,85.2,14.8,24679790,64151212,318,1104995.8298795223,0
2026-03-03 14:51:33.645523,4.8,85.2,14.8,24682779,64151835,318,1105000.853681326,0
2026-03-03 14:51:38.667949,4.7,85.4,14.8,24692875,64159791,319,1105005.8711874485,0
2026-03-03 14:51:43.685803,12.9,85.7,14.8,24696372,64160835,325,1105010.8972804546,0
2026-03-03 14:51:48.712845,12.0,86.0,14.8,24708673,64185898,323,1105015.9156301022,0
2026-03-03 14:51:53.733298,12.3,85.8,14.8,24713700,64187100,322,1105020.9459617138,0
2026-03-03 14:51:58.761224,4.4,85.8,14.8,24721645,64194147,322,1105025.9655935764,0
2026-03-03 14:52:03.780720,9.3,85.7,14.8,24725164,64195517,321,1105030.981931448,0
2026-03-03 14:52:08.796200,2.3,85.4,14.8,24728118,64196283,320,1105036.0010664463,0
2026-03-03 14:52:13.815922,7.5,85.3,14.8,24731472,64197195,319,1105041.028600216,0
2026-03-03 14:52:18.851650,15.7,85.8,14.8,24761131,64212447,319,1105046.0551476479,0
2026-03-03 14:52:23.877309,11.1,85.7,14.8,24772778,64338158,319,1105051.0913631916,0
2026-03-03 14:52:28.909539,9.2,85.6,14.8,24784891,64355326,318,1105056.112348318,0
2026-03-03 14:52:33.930476,32.5,86.3,14.8,24792212,64362379,320,1105061.133225441,0
2026-03-03 14:52:38.948847,10.9,86.3,14.8,24795663,64363374,320,1105066.1570298672,0
2026-03-03 14:52:43.972853,5.9,86.6,14.8,24799745,64365529,321,1105071.1693544388,0
2026-03-03 14:52:58.366451,6.1,85.7,14.8,24835661,64391283,321,1105085.5666205883,0
2026-03-03 14:53:03.384690,5.3,85.3,14.8,24847367,64402763,319,1105090.5787911415,0
2026-03-03 15:13:29.228178,5.8,71.3,14.8,27649262,67866966,323,1106316.4344022274,0
2026-03-03 15:13:34.276454,20.1,73.6,14.8,27671906,67894966,323,1106321.4791572094,0
2026-03-03 15:13:39.293756,4.9,73.6,14.8,27675133,67895906,323,1106326.4959244728,0
2026-03-03 15:13:44.315046,14.4,76.3,14.8,27843666,67936142,323,1106331.5215067863,0
2026-03-03 15:13:49.338319,10.2,76.6,14.8,28107700,68884044,322,1106336.546839714,0
2026-03-03 15:13:54.385474,7.7,76.2,14.8,28258322,71386624,322,1106341.5930171013,0
2026-03-03 15:13:59.409360,15.0,76.1,14.8,28380770,74157977,322,1106346.6170568466,0
2026-03-03 15:14:04.434286,13.7,76.4,14.8,28510661,76215111,322,1106351.6402404308,0
2026-03-03 15:14:09.457066,8.1,77.1,14.8,28724860,76669854,322,1106356.6639914513,0
2026-03-03 15:14:14.482363,18.0,77.3,14.8,28780110,76752383,320,1106361.6859533787,0
2026-03-03 15:14:19.501581,15.5,77.1,14.8,28834261,76839438,320,1106366.706009388,0
2026-03-03 15:14:24.523870,11.2,76.0,14.8,28896564,76935062,322,1106371.7244992256,0
2026-03-03 15:14:29.541234,10.7,76.0,14.8,28932592,76947294,322,1106376.8568127155,0
2026-03-03 15:14:34.672782,6.0,75.9,14.8,28968367,76951420,322,1106381.8783128262,0
2026-03-03 15:14:39.701687,1.8,75.9,14.8,28985201,76956150,322,1106386.9056222439,0
2026-03-03 15:14:44.722012,13.1,75.9,14.8,29160174,77057951,321,1106391.9255759716,0
2026-03-03 15:14:49.740476,3.8,75.7,14.8,29198676,77075238,321,1106396.943971157,0
2026-03-03 15:14:54.762233,22.0,76.7,14.8,29220038,77113268,320,1106401.9706671238,0
2026-03-03 15:14:59.786298,5.6,76.7,14.8,29224111,77119656,320,1106406.9886579514,0
2026-03-03 15:15:04.808263,5.8,76.4,14.8,29227500,77120667,320,1106412.028738737,0
2026-03-03 15:15:09.854578,1.6,76.0,14.8,29230599,77121538,320,1106417.0595839024,0
2026-03-03 15:15:14.876629,12.8,76.4,14.8,29237098,77123118,320,1106422.0844914913,0
2026-03-03 15:15:19.901756,16.9,76.4,14.8,29240804,77124488,320,1106427.1051137447,0
2026-03-03 15:15:24.920358,2.1,75.9,14.8,29247761,77128408,319,1106432.1220185757,0
2026-03-03 15:15:29.944850,3.9,74.7,14.8,29250827,77129206,318,1106437.1476264,0
2026-03-03 15:15:34.963544,4.8,74.8,14.8,29262315,77134771,318,1106442.171971321,0
2026-03-03 15:15:39.989373,6.6,74.7,14.8,29270431,77136595,318,1106447.200347662,0
2026-03-03 15:15:45.041973,6.4,74.9,14.8,29273999,77137671,318,1106452.2391633987,0
2026-03-03 15:15:50.062111,1.1,74.7,14.8,29277783,77139095,318,1106457.2654650211,0
2026-03-03 15:15:55.082427,4.7,74.6,14.8,29280849,77139974,318,1106462.2855582237,0
2026-03-03 15:16:00.101524,2.9,74.7,14.8,29283830,77140573,318,1106467.3042783737,0
2026-03-03 15:16:05.120850,7.9,74.7,14.8,29287212,77141546,318,1106472.324471712,0
2026-03-03 15:16:10.145580,2.6,74.3,14.8,29290131,77142057,318,1106477.3482048512,0
2026-03-03 15:16:15.165153,3.1,74.4,14.8,29295091,77143487,318,1106482.3784527779,0
2026-03-03 15:16:20.194884,1.2,74.4,14.8,29298513,77144545,318,1106487.3976073265,0
2026-03-03 15:16:25.226953,2.0,74.4,14.8,29301678,77145196,319,1106492.428529501,0
2026-03-03 15:16:30.244356,1.3,74.4,14.8,29304596,77145692,319,1106497.445902586,0
2026-03-03 15:16:35.265029,1.4,74.5,14.8,29308330,77147452,319,1106502.4687776566,0
2026-03-03 15:16:40.285533,3.5,74.4,14.8,29311486,77148224,319,1106507.4879307747,0
2026-03-03 15:16:45.304166,4.5,74.4,14.8,29314364,77148727,319,1106512.5065815449,0
2026-03-03 15:16:50.323492,5.7,74.3,14.8,29318017,77149914,319,1106517.5254707336,0
2026-03-03 15:16:55.341389,12.0,74.3,14.8,29321113,77150501,319,1106522.5550076962,0
2026-03-03 15:17:00.373179,6.3,75.6,14.8,29405400,77288305,324,1106527.5786542892,0
2026-03-03 15:17:05.394246,13.1,75.7,14.8,29429637,77336549,324,1106532.5972166061,0
2026-03-03 15:17:10.414551,6.5,75.7,14.8,29432710,77337060,324,1106537.6180038452,0
2026-03-03 15:17:15.433163,4.3,75.1,14.8,29448752,77345852,324,1106542.63986969,0
2026-03-03 15:17:20.455418,7.4,75.2,14.8,29452442,77347411,324,1106547.6615040302,0
2026-03-03 15:17:25.484395,5.7,75.3,14.8,29457304,77355674,324,1106552.687259674,0
2026-03-03 15:17:30.505311,24.1,75.3,14.8,29477511,77380364,324,1106557.7820351124,0
2026-03-03 15:17:35.611071,8.4,74.9,14.8,29492689,77392634,322,1106562.8121831417,0
